url_length,num_dots,num_hyphens,num_underscores,num_slashes,num_at_sign,num_question_marks,num_equals,num_percent,num_ampersands,num_digits_in_url,has_ip_address,has_https,url_entropy,num_subdomains,domain_length,has_suspicious_tld,path_length,query_length,has_suspicious_words,suspicious_word_count,num_hex_encoding,has_double_slash_in_path,has_at_in_netloc,domain_has_digits,has_login_form,has_password_field,has_iframe,has_meta_redirect,num_external_links,form_action_external,num_scripts,has_hidden_elements,domain_age_days,has_ssl,ssl_valid,domain_resolves,label
165,1,4,1,5,0,1,4,0,3,50,0,1,5.1957,0,18,1,94,42,1,1,0,0,0,1,1,1,0,1,1,0,1,0,30,1,1,1,1
78,3,3,0,5,0,1,1,0,0,31,1,1,4.8366,0,10,1,47,10,1,1,0,0,0,1,1,1,0,1,1,0,1,0,37,1,1,1,1
46,2,0,0,5,0,1,1,0,0,4,0,1,4.3959,1,4,0,17,8,0,0,0,0,0,0,0,0,0,0,12,0,8,0,563,1,1,1,0
105,1,1,3,5,0,0,0,0,0,28,0,1,5.0828,0,18,0,75,0,1,1,0,0,1,1,0,0,0,1,5,1,7,0,19,1,0,0,1
40,2,0,0,4,0,1,1,0,0,4,0,1,4.4031,1,6,0,10,8,0,0,0,0,0,0,0,0,0,0,6,0,9,0,1224,1,1,1,0
22,1,0,0,3,0,0,0,0,0,0,0,1,3.6635,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,7,0,1003,1,1,1,0
29,1,0,0,3,0,0,0,0,0,0,0,1,4.0473,0,8,0,9,0,0,0,0,0,0,0,0,1,0,0,14,0,11,0,2872,1,1,1,0
21,1,0,0,3,0,0,0,0,0,0,0,1,3.8802,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,15,0,4335,1,1,1,0
37,2,0,0,4,0,0,0,0,0,0,0,1,4.0441,1,9,0,11,0,0,0,0,0,0,0,1,0,0,0,3,0,5,0,2193,1,1,1,0
121,4,2,0,5,0,1,1,0,0,24,0,0,4.9888,3,17,1,61,9,1,4,0,0,0,1,1,1,0,0,0,0,5,0,17,0,0,1,1
98,2,2,0,5,0,0,0,6,0,18,0,1,4.916,1,9,1,71,0,1,2,2,0,0,1,1,1,0,0,2,0,6,1,0,1,1,1,1
165,4,3,1,5,0,1,5,0,4,42,0,0,5.212,3,14,1,63,54,1,3,0,0,0,1,1,0,1,1,1,0,2,0,4,0,0,1,1
132,3,2,1,5,0,1,5,0,4,36,0,1,5.1085,2,8,1,43,55,1,3,0,0,0,1,1,0,0,0,5,0,4,0,61,1,0,0,1
69,2,2,0,4,0,1,1,0,0,9,0,1,4.6319,1,15,0,20,15,1,2,0,0,1,0,1,1,1,1,4,0,5,1,6,1,0,1,1
146,2,0,0,5,0,1,5,9,4,40,0,1,5.0969,1,10,0,59,57,1,2,3,0,0,1,0,1,0,0,3,0,5,0,8,1,1,1,1
88,6,1,1,5,0,0,0,0,0,22,1,1,4.8445,3,10,0,47,0,1,4,0,0,0,1,0,1,0,0,2,1,2,0,80,1,0,1,1
98,4,0,0,4,0,1,4,18,3,25,0,1,4.8824,3,8,0,16,40,1,4,6,0,0,1,1,1,0,0,3,0,6,1,22,1,0,1,1
180,3,3,1,5,1,1,5,0,4,49,0,0,5.1605,2,21,0,75,58,1,3,0,0,0,1,1,1,1,1,0,0,6,0,74,0,0,1,1
117,5,2,0,4,0,1,4,0,3,24,0,0,4.8192,4,13,1,20,43,1,4,0,0,0,1,1,1,0,1,1,1,5,1,44,0,0,1,1
25,2,0,0,3,0,0,0,0,0,0,0,1,4.0235,1,3,0,5,0,0,0,0,0,0,0,0,1,0,0,2,0,7,0,1550,1,1,1,0
91,4,1,0,5,0,0,0,15,0,11,0,1,4.7871,3,19,1,38,0,1,3,5,0,0,1,1,0,0,0,2,1,2,1,90,1,0,1,1
35,1,0,0,4,0,0,0,0,0,0,0,1,3.843,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,1828,1,1,1,0
77,3,1,0,4,1,1,2,0,1,16,0,0,4.8568,2,16,1,16,20,1,3,0,0,0,1,1,1,0,0,4,0,6,1,85,0,0,0,1
125,1,2,1,5,0,1,5,0,4,42,0,0,5.1303,0,8,0,57,49,1,1,0,0,1,1,1,0,1,1,3,0,4,1,54,0,0,1,1
100,3,0,1,5,0,1,3,0,2,24,0,0,5.0858,2,10,1,34,32,1,2,0,0,0,1,0,1,0,0,2,1,4,0,42,0,0,1,1
32,1,0,0,4,0,0,0,0,0,0,0,1,3.8011,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,20,0,6,0,3176,1,1,1,0
37,1,0,0,3,0,1,1,0,0,4,0,1,4.263,0,9,0,8,8,0,0,0,0,0,0,0,0,0,0,15,0,12,0,1494,1,1,1,0
123,5,0,2,5,0,1,3,0,2,39,1,0,5.1431,2,10,0,53,34,1,3,0,0,0,1,1,1,0,1,5,1,8,0,48,0,0,1,1
26,1,0,0,3,0,0,0,0,0,0,0,1,3.998,0,13,0,1,0,0,0,0,0,0,0,1,0,0,0,18,0,11,0,1654,1,1,1,0
126,2,1,6,5,0,0,0,0,0,21,0,0,5.0832,1,23,1,84,0,1,2,0,1,0,1,0,0,0,1,5,1,2,1,17,0,0,1,1
100,3,0,1,5,0,1,4,0,3,42,1,1,4.8929,0,10,0,35,43,1,1,0,1,0,1,1,1,1,1,5,1,8,1,71,1,0,0,1
141,3,2,1,5,0,1,2,9,1,32,0,1,5.1509,2,18,1,77,20,1,3,3,0,0,1,1,1,0,0,4,1,6,0,48,1,0,1,1
61,1,2,0,5,0,0,0,12,0,10,0,0,4.6234,0,16,0,34,0,1,1,4,0,0,0,0,1,0,1,0,1,8,0,33,0,0,1,1
40,2,0,0,4,0,0,0,0,0,6,0,1,4.1464,1,8,0,12,0,1,2,0,0,0,1,1,1,1,1,0,1,5,1,1,1,1,1,1
42,2,0,0,4,0,1,1,0,0,4,0,1,4.4336,1,7,0,10,8,0,0,0,0,0,0,0,0,0,0,18,0,7,0,4852,1,1,1,0
65,3,1,0,4,0,1,1,0,0,11,0,0,4.6896,2,15,1,14,11,1,3,0,0,0,1,1,1,1,1,0,1,5,1,63,0,0,1,1
40,2,0,0,4,0,0,0,0,0,0,0,1,3.7848,1,10,0,13,0,0,0,0,0,0,0,1,1,0,0,8,0,9,0,3054,1,1,1,0
172,2,3,0,5,0,1,5,18,4,47,0,1,5.1401,1,9,0,81,62,1,1,6,0,0,1,1,0,0,0,1,1,8,1,89,1,0,1,1
133,1,2,1,5,0,1,5,0,4,37,0,1,5.1296,0,20,0,52,49,1,1,0,0,0,1,1,1,1,0,3,0,2,0,49,1,0,1,1
48,1,0,0,5,0,1,1,0,0,4,0,1,4.27,0,7,0,21,8,0,0,0,0,0,0,0,0,0,0,14,0,5,0,3400,1,1,1,0
25,2,0,0,3,0,0,0,0,0,0,0,1,3.6693,1,7,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,13,0,3315,1,1,1,0
76,4,0,3,5,0,0,0,0,0,20,1,0,4.69,1,10,1,47,0,1,1,0,0,0,1,1,1,0,1,0,1,5,1,27,0,0,0,1
114,4,2,2,5,1,0,0,0,0,37,1,0,5.1413,1,10,0,87,0,1,2,0,0,0,1,1,0,0,1,4,0,2,1,48,0,0,1,1
147,3,3,1,5,0,1,3,0,2,40,0,0,5.1538,2,11,1,76,35,1,3,0,0,0,1,1,1,0,1,4,1,7,1,43,0,0,1,1
31,2,0,0,3,0,1,1,0,0,4,0,1,4.1715,1,5,0,1,8,0,0,0,0,0,0,0,0,0,0,20,0,10,0,4989,1,1,1,0
136,4,1,3,5,0,0,0,0,0,32,0,0,5.128,3,11,1,93,0,1,4,0,0,0,1,1,0,0,1,1,0,7,1,71,0,0,0,1
95,4,0,0,5,0,0,0,0,0,13,0,0,4.7493,3,10,0,51,0,1,3,0,0,0,1,0,0,1,0,5,1,1,1,36,0,0,1,1
41,2,0,0,3,0,1,1,0,0,4,0,1,4.2571,1,10,0,6,8,0,0,0,0,0,0,1,0,0,0,20,0,6,0,2273,1,1,1,0
73,1,2,0,5,0,0,0,0,0,14,0,0,4.7907,0,20,1,42,0,1,1,0,0,0,1,0,0,1,0,1,1,3,0,59,0,0,1,1
31,1,0,0,4,0,0,0,0,0,0,0,1,3.9779,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,19,0,9,0,2476,1,1,1,0
38,1,0,0,5,0,0,0,0,0,0,0,1,4.0933,0,9,0,17,0,0,0,0,0,0,0,1,1,0,0,14,0,8,0,3477,1,1,1,0
81,3,1,0,4,0,1,2,6,1,17,0,1,4.8173,2,17,0,16,22,1,2,2,0,0,1,1,1,0,1,4,1,1,0,63,1,1,0,1
53,2,1,0,4,0,0,0,9,0,6,0,1,4.7041,1,16,1,16,0,1,2,3,0,0,1,1,1,1,1,3,0,4,1,89,1,1,0,1
32,2,0,0,4,0,0,0,0,0,0,0,1,3.9292,1,7,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,3197,1,1,1,0
21,1,0,0,3,0,0,0,0,0,0,0,1,3.749,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,2381,1,1,1,0
123,2,1,2,5,0,1,2,0,1,32,0,0,5.2197,1,10,1,72,19,1,2,0,0,0,1,0,1,0,0,1,1,7,1,3,0,0,0,1
130,2,4,2,5,0,0,0,0,0,24,0,1,5.0332,1,15,0,95,0,1,2,0,0,0,1,1,1,0,0,4,1,5,0,30,1,1,0,1
175,5,3,2,5,1,1,4,0,3,44,0,1,5.1411,4,17,0,78,41,1,4,0,0,0,1,1,1,1,0,1,1,7,0,39,1,1,1,1
33,1,0,0,4,0,0,0,0,0,0,0,1,4.0518,0,7,0,14,0,0,0,0,0,0,0,0,1,0,0,5,0,14,0,3111,1,1,1,0
151,2,2,3,5,0,1,4,0,3,42,0,0,5.2467,1,15,0,80,38,1,2,0,1,0,1,1,1,1,1,5,0,6,0,43,0,0,0,1
35,2,0,0,3,0,0,0,0,0,0,0,1,4.0472,1,13,0,5,0,0,0,0,0,0,0,0,1,0,0,4,0,4,0,4412,1,1,1,0
20,1,0,0,3,0,0,0,0,0,0,0,1,3.5842,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,13,0,2149,1,1,1,0
53,4,0,0,4,0,0,0,3,0,5,0,0,4.4776,3,9,0,11,0,1,4,1,0,0,1,1,1,0,1,1,0,7,0,88,0,0,1,1
29,1,0,0,4,0,0,0,0,0,0,0,1,3.768,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,1344,1,1,1,0
36,1,0,0,5,0,0,0,0,0,0,0,1,3.8747,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,12,0,15,0,4715,1,1,1,0
81,5,1,0,4,0,1,1,0,0,10,0,1,4.8305,4,20,1,13,10,1,4,0,0,0,1,1,1,0,1,3,1,4,0,34,1,0,1,1
53,1,0,0,4,0,1,2,0,1,16,0,0,4.6001,0,8,0,13,21,1,1,0,0,0,1,1,1,1,0,5,1,3,0,47,0,0,1,1
32,2,0,0,3,0,1,1,0,0,3,0,1,4.3042,1,7,0,1,7,0,0,0,0,0,0,1,0,0,0,4,0,12,0,2229,1,1,1,0
39,1,0,0,5,0,0,0,0,0,0,0,1,3.7921,0,6,0,21,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,1621,1,1,1,0
29,1,0,0,4,0,0,0,0,0,0,0,1,3.7285,0,7,0,10,0,0,0,0,0,0,0,1,0,0,0,4,0,9,0,4588,1,1,1,0
26,2,0,0,3,0,0,0,0,0,0,0,1,3.9022,1,8,0,1,0,0,0,0,0,0,0,1,0,0,0,15,0,9,0,737,1,1,1,0
129,1,2,2,5,0,1,4,0,3,35,0,0,5.2025,0,15,0,58,45,1,1,0,0,0,1,1,1,0,0,0,0,6,0,13,0,0,1,1
58,4,0,0,4,0,1,2,0,1,24,1,0,4.6125,1,10,1,12,20,1,2,0,0,0,1,1,1,0,0,0,1,5,0,45,0,0,1,1
16,1,0,0,3,0,0,0,0,0,0,0,1,3.4528,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,13,0,4440,1,1,1,0
69,5,1,0,4,0,0,0,0,0,4,0,0,4.5035,4,17,0,13,0,1,4,0,0,0,0,1,1,0,1,3,0,6,1,30,0,0,1,1
20,1,0,0,3,0,0,0,0,0,0,0,1,3.4842,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,1841,1,1,1,0
38,2,0,0,3,0,1,1,0,0,3,0,1,4.4316,1,9,0,5,7,0,0,0,0,0,0,0,0,0,0,15,0,6,0,1576,1,1,1,0
116,5,1,1,5,0,0,0,0,0,15,0,0,4.9461,4,17,0,60,0,1,2,0,0,0,1,0,1,0,0,5,0,6,0,16,0,0,0,1
35,1,0,0,4,0,0,0,0,0,0,0,1,3.8074,0,9,0,14,0,0,0,0,0,0,0,1,0,0,0,2,0,8,0,2077,1,1,1,0
31,2,0,0,3,0,0,0,0,0,0,0,1,3.7442,1,6,0,9,0,0,0,0,0,0,0,0,1,0,0,7,0,10,0,4182,1,1,1,0
80,2,1,0,4,0,1,3,0,2,21,0,0,4.98,1,17,0,14,31,1,2,0,0,0,1,1,1,1,0,1,1,1,0,21,0,0,1,1
39,1,0,0,5,0,0,0,0,0,0,0,1,3.5927,0,6,0,21,0,0,0,0,0,0,0,0,1,0,0,13,0,14,0,2300,1,1,1,0
21,1,0,0,3,0,0,0,0,0,0,0,1,3.8442,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,3637,1,1,1,0
41,1,0,0,5,0,1,1,0,0,4,0,1,4.4218,0,7,0,14,8,0,0,0,0,0,0,0,0,0,0,15,0,7,0,633,1,1,1,0
92,4,1,1,5,0,0,0,0,0,13,0,0,4.7695,3,15,1,43,0,1,4,0,0,1,1,1,1,0,0,1,1,3,1,88,0,0,1,1
28,1,0,0,4,0,0,0,0,0,0,0,1,3.7943,0,7,0,9,0,0,0,0,0,0,0,1,0,0,0,15,0,12,0,1843,1,1,1,0
32,1,0,0,5,0,0,0,0,0,0,0,1,3.8553,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,2744,1,1,1,0
29,1,0,0,4,0,0,0,0,0,0,0,1,3.5645,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,2705,1,1,1,0
24,1,0,0,3,0,0,0,0,0,0,0,1,3.8554,0,8,0,4,0,0,0,0,0,0,0,1,0,0,0,7,0,14,0,3950,1,1,1,0
177,6,1,1,5,0,1,4,0,3,57,1,1,5.1633,3,10,1,89,45,1,4,0,0,0,1,0,1,0,1,4,1,3,1,39,1,0,1,1
18,1,0,0,3,0,0,0,0,0,0,0,1,3.7947,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,4883,1,1,1,0
116,1,1,2,5,0,1,3,0,2,33,0,0,5.2114,0,17,0,59,29,1,1,0,0,0,1,0,1,1,1,4,1,2,1,89,0,0,1,1
24,1,0,0,3,0,0,0,0,0,0,0,1,3.6573,0,7,0,5,0,0,0,0,0,0,0,0,1,0,0,4,0,6,0,3206,1,1,1,0
27,2,0,0,3,0,0,0,0,0,0,0,1,3.7821,1,9,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0,11,0,1717,1,1,1,0
122,4,0,0,4,0,1,5,0,4,31,0,1,4.8444,3,8,1,16,62,1,4,0,0,0,1,1,1,0,0,1,0,5,0,56,1,0,1,1
28,1,0,0,4,0,0,0,0,0,0,0,1,3.8249,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,523,1,1,1,0
118,4,0,0,4,0,1,5,0,4,29,0,1,4.8916,3,9,0,18,57,1,4,0,0,0,1,1,1,0,0,1,1,1,0,13,1,0,1,1
20,1,0,0,3,0,0,0,0,0,0,0,1,3.3087,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,377,1,1,1,0
97,5,0,0,5,0,0,0,0,0,11,0,1,4.9102,4,9,0,47,0,1,5,0,0,0,1,1,1,0,0,3,0,3,0,38,1,0,0,1
95,2,1,0,4,0,1,4,18,3,30,0,0,4.9525,1,16,1,13,49,1,2,6,1,0,1,1,0,1,0,2,1,3,0,56,0,0,1,1
69,1,2,1,5,0,0,0,12,0,9,0,1,4.7883,0,8,1,46,0,1,1,4,0,0,1,1,1,1,0,2,0,4,0,31,1,0,1,1
28,2,0,0,3,0,0,0,0,0,0,0,1,3.7709,1,6,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,3626,1,1,1,0
45,1,0,0,5,0,1,1,0,0,4,0,1,4.4171,0,7,0,18,8,0,0,0,0,0,0,0,0,0,0,11,0,3,0,365,1,1,1,0
19,1,0,0,3,0,0,0,0,0,0,0,1,3.5369,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,2531,1,1,1,0
28,1,0,0,4,0,0,0,0,0,0,0,1,3.9233,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,19,0,8,0,3509,1,1,1,0
157,4,3,2,5,0,1,4,0,3,45,0,1,5.1272,3,10,1,76,39,1,3,0,1,0,1,0,1,1,0,0,0,2,0,65,1,0,1,1
148,4,2,0,5,0,1,2,0,1,28,0,0,5.135,3,15,0,75,26,1,3,0,1,0,1,1,1,0,0,3,1,5,0,32,0,0,1,1
127,5,3,2,5,0,1,2,0,1,25,0,1,5.2117,4,16,0,50,19,1,4,0,0,0,1,0,0,1,1,0,1,7,0,45,1,1,1,1
30,1,0,0,5,0,0,0,0,0,0,0,1,4.0029,0,3,0,15,0,0,0,0,0,0,0,0,1,0,0,17,0,14,0,4654,1,1,1,0
40,1,0,0,4,0,1,1,0,0,4,0,1,4.3628,0,6,0,14,8,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1080,1,1,1,0
54,6,0,0,4,0,0,0,0,0,16,1,0,4.4348,3,10,0,12,0,1,4,0,0,0,1,1,0,1,0,4,0,5,0,88,0,0,1,1
80,4,1,0,4,0,1,2,0,1,14,0,0,4.7434,3,14,0,12,21,1,3,0,0,0,0,1,1,1,1,2,1,3,0,10,0,0,1,1
29,2,0,0,3,0,0,0,0,0,0,0,1,3.9094,1,7,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,1508,1,1,1,0
36,2,0,0,3,0,1,1,0,0,4,0,1,4.1206,1,6,0,5,8,0,0,0,0,0,0,0,0,0,0,7,0,14,0,1377,1,1,1,0
23,2,0,0,3,0,0,0,0,0,0,0,1,3.6753,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,7,0,386,1,1,1,0
92,2,1,0,4,0,1,4,0,3,28,0,0,4.9402,1,16,0,12,46,1,2,0,0,0,1,1,1,0,0,0,1,4,1,42,0,0,1,1
31,3,0,0,4,0,0,0,3,0,12,1,0,4.0668,0,10,0,13,0,1,1,1,0,0,1,1,1,0,1,4,1,8,1,28,0,0,1,1
26,1,0,0,3,0,0,0,0,0,0,0,1,3.998,0,13,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,3,0,2922,1,1,1,0
26,1,0,0,4,0,0,0,0,0,0,0,1,3.9312,0,5,0,9,0,0,0,0,0,0,0,1,0,0,0,7,0,5,0,3905,1,1,1,0
34,1,0,0,5,0,0,0,0,0,0,0,1,3.6428,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,4057,1,1,1,0
123,1,1,0,5,0,1,5,0,4,41,0,0,5.0183,0,7,1,53,49,1,1,0,0,0,1,1,1,1,0,0,0,1,1,55,0,0,1,1
43,2,0,0,4,0,1,1,0,0,4,0,1,4.4609,1,9,0,9,8,0,0,0,0,0,0,0,0,0,0,2,0,12,0,918,1,1,1,0
27,1,0,0,3,0,0,0,0,0,0,0,1,3.9023,0,10,0,5,0,0,0,0,0,0,0,1,0,0,0,14,0,11,0,1408,1,1,1,0
135,4,6,3,5,0,0,0,0,0,27,0,0,5.1298,3,14,0,89,0,1,3,0,0,0,1,0,1,0,1,5,0,8,1,88,0,0,1,1
31,1,0,0,3,0,1,1,0,0,4,0,1,4.3005,0,6,0,5,8,0,0,0,0,0,0,0,1,0,0,17,0,14,0,3892,1,1,1,0
132,6,2,0,5,0,1,2,9,1,41,1,0,5.1159,3,10,0,70,20,1,3,3,0,0,1,0,1,1,0,1,1,4,0,59,0,0,1,1
33,2,0,0,4,0,0,0,0,0,0,0,1,3.9306,1,6,0,10,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,419,1,1,1,0
39,3,0,0,4,0,0,0,0,0,14,1,1,4.0579,0,10,0,18,0,1,1,0,0,0,1,0,1,1,0,4,1,7,0,43,1,0,1,1
29,1,0,0,4,0,0,0,0,0,0,0,1,3.4956,0,7,0,10,0,0,0,0,0,0,0,1,0,0,0,4,0,14,0,4120,1,1,1,0
86,4,2,0,5,1,0,0,0,0,13,0,0,4.825,3,15,0,39,0,1,4,0,0,0,1,1,1,1,0,3,0,4,0,11,0,0,0,1
32,1,0,0,4,0,0,0,0,0,0,0,1,3.9261,0,7,0,13,0,0,0,0,0,0,0,0,1,0,0,20,0,4,0,965,1,1,1,0
30,1,0,0,5,0,0,0,0,0,0,0,1,3.1526,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,2938,1,1,1,0
104,7,3,0,5,0,0,0,0,0,23,1,1,4.7592,4,10,1,57,0,1,3,0,0,0,1,0,1,0,1,5,1,7,0,51,1,1,1,1
29,1,0,0,4,0,0,0,0,0,0,0,1,3.647,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,4125,1,1,1,0
37,1,0,0,5,0,0,0,0,0,0,0,1,3.7832,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,1450,1,1,1,0
96,5,1,0,4,0,1,2,0,1,18,0,1,4.8463,4,20,1,12,19,1,3,0,0,1,1,1,1,0,0,1,0,8,0,13,1,1,1,1
163,7,3,1,5,0,1,4,0,3,46,1,1,5.1954,4,10,1,74,38,1,4,0,1,0,1,1,1,0,0,3,1,6,0,64,1,0,1,1
49,1,0,0,5,0,1,1,0,0,4,0,1,4.6123,0,13,0,16,8,0,0,0,0,0,0,0,0,0,0,16,0,6,0,3754,1,1,1,0
